feature0,feature1,feature2,date,weather,target,year,month,day,weather_cloudy,weather_rainy,weather_sunny
0.15574538179377684,0.5012660009911799,0.8152552380457501,1615507200000000000,rainy,56.60202644605093,0.0,1.2069845987284578,-0.4040541079558381,-0.6812700223393171,2.2828009383701424,-1.022247413814838
-1.2021456817599145,0.08070621878688555,-0.1400854758957204,1614729600000000000,cloudy,-49.70990168202016,0.0,1.2069845987284578,-1.4375491173437387,1.4678467673746172,-0.4380583445501704,-1.022247413814838
-0.4404390327672284,0.32394907283648194,0.20467949819928188,1614211200000000000,cloudy,-19.65316094942508,0.0,0.001214270220048785,1.0887720167155739,1.4678467673746172,-0.4380583445501704,-1.022247413814838
0.16806110291349916,-0.5938227699018289,0.1216505082554113,1614816000000000000,cloudy,17.69103288453778,0.0,1.2069845987284578,-1.3227163385228609,1.4678467673746172,-0.4380583445501704,-1.022247413814838
0.050923678707339895,0.3766355460279545,-0.7396450302990568,1616976000000000000,sunny,-57.48469304724111,0.0,1.2069845987284578,1.5481031319990852,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
2.575728900769968,1.8757729145452564,-1.5703519074140773,1611360000000000000,cloudy,81.2389811877595,0.0,-1.2045560582883603,0.8591064590738182,1.4678467673746172,-0.4380583445501704,-1.022247413814838
-0.0779468404350479,1.0986314784667368,2.1931557697046706,1616630400000000000,sunny,58.91215266107082,0.0,1.2069845987284578,1.0887720167155739,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
-1.1129539099206591,-1.2175848423283213,0.6957274399391818,1616112000000000000,sunny,5.1053219521129725,0.0,1.2069845987284578,0.3997753437903068,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
-0.12500882542520775,0.3275183454051191,-0.02932039426236555,1614124800000000000,cloudy,-74.66987921287173,0.0,0.001214270220048785,0.973939237894696,1.4678467673746172,-0.4380583445501704,-1.022247413814838
0.5494749319704971,-2.5928994964820524,0.9522930940661579,1616544000000000000,sunny,149.58858091374913,0.0,1.2069845987284578,0.973939237894696,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
-2.0952079536815638,1.4978975771273233,2.042867889989567,1612915200000000000,sunny,-55.78840941500087,0.0,0.001214270220048785,-0.6337196655975939,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
-0.9924353884951396,0.5724749809689266,1.002943072752573,1616284800000000000,sunny,17.76625204402631,0.0,1.2069845987284578,0.6294409014320625,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
0.7007721229436944,-1.103788968474613,0.3788062219340821,1614556800000000000,sunny,-2.3634459581674605,0.0,1.2069845987284578,-1.6672146749854944,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
0.7192251441334547,-0.7915771619247653,-1.0825607887030442,1613001600000000000,rainy,-24.175766722069557,0.0,0.001214270220048785,-0.518886886776716,-0.6812700223393171,2.2828009383701424,-1.022247413814838
0.13313235086091282,1.6750763253914596,-0.5575351601258104,1613088000000000000,sunny,-47.44384606295843,0.0,0.001214270220048785,-0.4040541079558381,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
-1.1244561618387547,-0.8254736645910772,-1.0695270846268035,1613779200000000000,rainy,-143.6985323615925,0.0,0.001214270220048785,0.5146081226111846,-0.6812700223393171,2.2828009383701424,-1.022247413814838
-1.572627706706042,-0.09379517445622157,-1.0471661297688546,,sunny,-134.55011856160868,,,,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
1.4435520054470827,-0.3841896555602496,0.26915625973269114,1612828800000000000,sunny,121.52236655727351,0.0,0.001214270220048785,-0.7485524444184717,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
0.13879104474700857,-0.9883609706963249,1.2031303041262853,1610841600000000000,sunny,54.79377446469936,0.0,-1.2045560582883603,0.1701097861485511,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
-0.34728600836423484,0.9252360028336528,-0.6097913865076965,1612742400000000000,cloudy,-81.94727281016986,0.0,0.001214270220048785,-0.8633852232393495,1.4678467673746172,-0.4380583445501704,-1.022247413814838
-0.8833453479203426,1.4952847824533684,1.224689038063906,1615075200000000000,sunny,-24.536209994689692,0.0,1.2069845987284578,-0.9782180020602274,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
-0.06904722691286515,0.06116959015153708,-1.1551457922167143,1616803200000000000,sunny,-79.37768432699806,0.0,1.2069845987284578,1.3184375743573296,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
0.6505227667344254,-0.25522111736606046,1.6546843331286716,1615939200000000000,sunny,141.5564714382332,0.0,1.2069845987284578,0.1701097861485511,-0.6812700223393171,-0.4380583445501704,0.9782367619480543
